prev_idx,later_idx,prev_year,later_year,prev_distance_raw_m,later_distance_raw_m,prev_distance_corrected_m,later_distance_corrected_m,delta_distance_m,prev_depth_percent,later_depth_percent,prev_length_mm,later_length_mm,prev_width_mm,later_width_mm,score,reason_flags,years,depth_rate,length_rate,width_rate,growth_flag
1555,1644,2015,2022,13664.263248000001,11364.987074400002,13664.263248000001,13659.259439706124,-5.003808293877228,,,,10379.964000000002,,,15.003808293877228,,7,,,,
1604,1645,2015,2022,13759.031664,11427.618902400001,13759.031664,13737.05863200003,-21.97303199997077,,,,8453.9328,,,31.97303199997077,,7,,,,
1608,1646,2015,2022,13770.720744,11430.1130808,13770.720744,13741.042885461316,-29.677858538683722,,,,8453.9328,,,39.67785853868372,,7,,,,
1639,1653,2015,2022,13791.258168000002,11498.006061600001,13791.258168000002,13810.90953920807,19.651371208068667,,,,3564.0263999999997,,,29.651371208068667,,7,,,,
1636,1654,2015,2022,13790.157840000002,11500.114058400002,13790.157840000002,13818.479427314916,28.321587314914723,,25.0,,2656.9416,,30.479999999999997,38.411587314914726,,7,,,,
1633,1655,2015,2022,13780.492632,11500.2429888,13780.492632,13819.072237964443,38.579605964443545,,25.0,,2656.9416,,27.94,48.76460596444355,,7,,,,
1644,1656,2015,2022,13903.92444,11572.13586,13903.92444,13899.46592497813,-4.458515021869971,,,,12265.152,,,14.458515021869971,,7,,,,
1647,1658,2015,2022,13944.106224,11608.592988,13944.106224,13933.303008165802,-10.803215834197545,15.0,,51.053999999999995,11682.983999999999,109.982,,1183.9962158341975,,7,,1661.7042857142856,,
1646,1660,2015,2022,13944.100128,11620.5298704,13944.100128,13953.076536100878,8.976408100877961,19.0,,43.942,12110.008800000001,75.946,,1225.5830881008783,,7,,1723.7238285714288,,
1650,1661,2015,2022,13963.762776000001,11623.3480512,13963.762776000001,13955.915925429716,-7.846850570285824,10.0,16.0,14.985999999999999,12110.008800000001,25.907999999999998,154.93999999999997,1236.277330570286,,7,0.8571428571428571,1727.8604,18.433142857142855,
1649,1662,2015,2022,13944.124512000002,11623.458084000002,13944.124512000002,13956.026786293625,11.902274293623123,20.0,29.0,19.049999999999997,12110.008800000001,34.036,91.44,1235.9585542936234,,7,1.2857142857142858,1727.2798285714289,8.200571428571427,
1652,1663,2015,2022,14027.651904000002,11680.641916800001,14027.651904000002,14002.036081229002,-25.61582277100024,27.0,,40.894,12196.8768,59.943999999999996,,1251.2141027710002,,7,,1736.5689714285713,,
1746,1664,2015,2022,14101.157472,11717.7488784,14101.157472,14052.496152,-48.66132000000107,15.0,,12.953999999999999,12195.9624,25.907999999999998,,1267.1271600000011,,7,,1740.4297714285715,,
1757,1665,2015,2022,14102.827776000002,11720.294872800001,14102.827776000002,14064.730823999998,-38.09695200000351,,,,12195.9624,,,48.09695200000351,,7,,,,
1758,1666,2015,2022,14103.763512000001,11720.9020344,14103.763512000001,14076.959399999992,-26.8041120000089,,,,12195.9624,,,36.8041120000089,,7,,,,
1791,1670,2015,2022,14150.010816,11724.9470352,14150.010816,14138.06570399995,-11.945112000050358,18.0,,38.862,10752.124800000001,35.05199999999999,,1083.2813920000506,,7,,1530.4661142857146,,
1794,1671,2015,2022,14150.029104000001,11745.096144000001,14150.029104000001,14162.541144,12.512039999999615,20.0,,19.049999999999997,12196.8768,82.042,,1230.5797199999997,,7,,1739.689542857143,,
1809,1672,2015,2022,14257.407095999999,11795.76,14257.407095999999,14214.819693020012,-42.58740297998702,,,,12246.864,,,52.58740297998702,,7,,,,
1808,1673,2015,2022,14246.028912000002,11839.3089096,14246.028912000002,14250.585405705287,4.556493705285902,31.0,,35.05199999999999,12234.0624,25.907999999999998,,1234.457533705286,,7,,1742.7157714285715,,
1826,1677,2015,2022,14383.835088,11917.2240192,14383.835088,14335.54455436025,-48.29053363975072,,14.0,,12263.932799999999,,81.28,58.29053363975072,,7,,,,
1825,1678,2015,2022,14383.719264000001,11917.3288704,14383.719264000001,14335.777376124222,-47.941887875778775,,13.0,,12263.932799999999,,68.58,58.07188787577878,,7,,,,
1836,1680,2015,2022,14391.8178,11963.1009912,14391.8178,14391.064221332337,-0.7535786676635325,,17.0,,12241.072800000002,,33.019999999999996,10.753578667663533,,7,,,,
1837,1681,2015,2022,14392.598088,11963.5609344,14392.598088,14391.453147680584,-1.1449403194164915,,20.0,,12241.072800000002,,22.86,11.144940319416492,,7,,,,
1835,1683,2015,2022,14391.720264000001,11963.739852,14391.720264000001,14391.604439772316,-0.11582422768515244,,,,12241.072800000002,,,10.115824227685152,,7,,,,
1839,1684,2015,2022,14398.517304,11968.880913600002,14398.517304,14395.951703334877,-2.5656006651242933,,17.0,,12241.072800000002,,60.959999999999994,12.565600665124293,,7,,,,
1838,1685,2015,2022,14392.747440000001,11968.929072,14392.747440000001,14395.99242590812,3.244985908118906,,26.0,,12241.072800000002,,30.479999999999997,13.414985908118906,,7,,,,
1828,1687,2015,2022,14384.392872,11969.463996,14384.392872,14396.257331288954,11.864459288954095,,11.0,,8749.8936,,104.13999999999999,21.864459288954095,,7,,,,
1829,1688,2015,2022,14384.603184000001,11977.8091152,14384.603184000001,14397.205012641658,12.601828641656539,,24.0,,8749.8936,,38.099999999999994,22.61682864165654,,7,,,,
1847,1689,2015,2022,14428.689456000002,11993.0960544,14428.689456000002,14402.567431982836,-26.12202401716604,,,,12217.908000000001,,,36.12202401716604,,7,,,,
1840,1690,2015,2022,14408.676288,11995.055004000002,14408.676288,14404.54632199092,-4.1299660090808175,18.0,15.0,37.083999999999996,12217.908000000001,40.894,50.8,1226.3979660090808,,7,-0.42857142857142855,1740.1177142857143,1.415142857142857,
1852,1691,2015,2022,14429.747112000001,12004.8531048,14429.747112000001,14416.24585962185,-13.501252378151548,,,,4948.1232,,,23.50125237815155,,7,,,,
1844,1692,2015,2022,14426.055984,12021.302856,14426.055984,14424.44712705544,-1.6088569445601024,17.0,,40.894,3688.9944,45.974,,376.4188969445602,,7,,521.1572,,
1851,1693,2015,2022,14429.606904000002,12027.440004000002,14429.606904000002,14432.551341712835,2.9444377128329506,62.0,,24.892,3596.9448,46.99,,370.149717712833,,7,,510.2932571428572,,
1843,1694,2015,2022,14426.055984,12029.431872000001,14426.055984,14436.09652497581,10.040540975809563,20.0,18.0,20.066,6993.026400000001,149.09799999999998,114.3,712.9313809758097,,7,-0.2857142857142857,996.1372000000001,-4.971142857142856,
1842,1695,2015,2022,14425.998072,12029.5519632,14425.998072,14436.306421550797,10.308349550796265,17.0,16.0,22.098,6993.026400000001,37.083999999999996,50.8,709.9327895507963,,7,-0.14285714285714285,995.8469142857144,1.9594285714285715,
1866,1696,2015,2022,14447.73336,12035.9588592,14447.73336,14447.504457099769,-0.22890290023133275,16.0,14.0,12.953999999999999,6993.026400000001,72.136,88.89999999999999,701.9725429002314,,7,-0.2857142857142857,997.1532000000001,2.394857142857142,
1873,1697,2015,2022,14448.248472000001,12036.1240608,14448.248472000001,14447.793198073488,-0.4552739265127457,15.0,15.0,22.098,6993.026400000001,113.03,81.28,700.7931139265129,,7,0.0,995.8469142857144,-4.535714285714286,
1861,1698,2015,2022,14447.678496,12044.8480464,14447.678496,14459.827112695366,12.14861669536549,17.0,14.0,48.00599999999999,8879.1288,51.053999999999995,45.72,898.9492966953657,,7,-0.42857142857142855,1261.5889714285715,-0.7619999999999995,
1879,1699,2015,2022,14472.089928000001,12057.571008,14472.089928000001,14472.606351884795,0.5164238847937668,15.0,15.0,17.018,12255.0936,76.96199999999999,50.8,1227.2001838847937,,7,0.0,1748.2965142857142,-3.73742857142857,
1864,1700,2015,2022,14447.724216,12057.578018400001,14447.724216,14472.613338571558,24.88912257155789,12.0,27.0,17.018,12255.0936,66.03999999999999,53.339999999999996,1265.2666825715578,,7,2.142857142857143,1748.2965142857142,-1.8142857142857136,
1871,1701,2015,2022,14448.239328000001,12057.603926400001,14448.239328000001,14472.639158935683,24.399830935681166,12.0,20.0,14.985999999999999,12255.0936,50.038,45.72,1257.0923909356811,,7,1.1428571428571428,1748.5867999999998,-0.6168571428571425,
1872,1702,2015,2022,14448.245424,12057.6130704,14448.245424,14472.648272005374,24.402848005373016,23.0,21.0,23.114,12255.0936,51.053999999999995,50.8,1249.8362080053732,,7,-0.2857142857142857,1747.4256571428573,-0.03628571428571397,
1863,1703,2015,2022,14447.721168000002,12058.6631064,14447.721168000002,14473.6947561749,25.973588174898396,28.0,30.0,19.049999999999997,12255.0936,30.987999999999996,43.18,1253.0571481748984,,7,0.2857142857142857,1748.0062285714287,1.7417142857142862,
1874,1704,2015,2022,14448.248472000001,12058.800876000001,14448.248472000001,14473.832059758248,25.583587758246722,13.0,18.0,22.098,12255.0936,80.00999999999999,60.959999999999994,1255.9231477582468,,7,0.7142857142857143,1747.5708,-2.721428571428571,
1849,1705,2015,2022,14429.594712000002,12059.9249784,14429.594712000002,14474.95235979227,45.357647792268835,23.0,15.0,14.985999999999999,12255.0936,41.91,63.5,1279.592407792269,,7,-1.1428571428571428,1748.5867999999998,3.084285714285715,
1867,1706,2015,2022,14447.736408,12060.609864,14447.736408,14475.634928712134,27.898520712133177,10.0,12.0,12.953999999999999,12255.0936,46.99,60.959999999999994,1255.8044807121332,,7,0.2857142857142857,1748.8770857142858,1.9957142857142844,
1877,1709,2015,2022,14451.60432,12063.0001056,14451.60432,14478.017085129384,26.412765129383843,19.0,17.0,11.937999999999999,12255.0936,26.924,53.339999999999996,1255.5049251293838,,7,-0.2857142857142857,1749.0222285714285,3.773714285714285,
1880,1711,2015,2022,14472.614184000002,12063.5950752,14472.614184000002,14478.610042197286,5.9958581972841785,11.0,11.0,11.937999999999999,12255.0936,30.987999999999996,43.18,1231.8006181972842,,7,0.0,1749.0222285714285,1.7417142857142862,
1860,1712,2015,2022,14447.669352,12064.009908,14447.669352,14479.02347179227,31.354119792269557,21.0,23.0,37.083999999999996,12255.0936,40.894,33.019999999999996,1255.9874797922696,,7,0.2857142857142857,1745.4299428571428,-1.1248571428571432,
1878,1713,2015,2022,14462.324136000001,12064.486920000001,14462.324136000001,14479.498870261157,17.174734261156118,11.0,,8.128,12255.0936,14.985999999999999,,1251.8712942611562,,7,,1749.5665142857142,,
1869,1714,2015,2022,14447.736408,12064.621032,14447.736408,14479.632528616625,31.896120616624103,14.0,17.0,8.128,12255.0936,14.985999999999999,17.779999999999998,1259.9170806166242,,7,0.42857142857142855,1749.5665142857142,0.39914285714285697,
1859,1715,2015,2022,14447.660208000001,12064.9718568,14447.660208000001,14479.982166723774,32.321958723772696,12.0,14.0,8.128,12255.0936,14.985999999999999,15.239999999999998,1259.2139187237728,,7,0.2857142857142857,1749.5665142857142,0.03628571428571422,
1883,1716,2015,2022,14515.694616,12065.2361184,14515.694616,14480.245534437847,-35.44908156215388,19.0,24.0,34.036,12255.0936,87.884,66.03999999999999,1265.0242415621542,,7,0.7142857142857143,1745.8653714285715,-3.12057142857143,
1868,1717,2015,2022,14447.736408,12065.853948000002,14447.736408,14480.861274179975,33.12486617997456,11.0,22.0,9.906,12255.0936,38.862,40.64,1268.9464261799744,,7,1.5714285714285714,1749.312514285714,0.25399999999999984,
1876,1718,2015,2022,14451.454968000002,12066.1691112,14451.454968000002,14481.175371315328,29.72040331532662,52.0,21.0,8.128,12255.0936,34.036,55.88,1287.6713633153267,,7,-4.428571428571429,1749.5665142857142,3.1205714285714286,
1887,1721,2015,2022,14546.604384000002,12070.5408576,14546.604384000002,14496.80006400001,-49.804319999992,,,,10970.0568,,,59.804319999992,,7,,,,
1889,1722,2015,2022,14547.363336,12078.6720072,14547.363336,14502.461272942768,-44.902063057232226,,12.0,,10970.0568,,48.26,54.902063057232226,,7,,,,
1884,1725,2015,2022,14515.709856000001,12080.2871424,14515.709856000001,14503.58579017438,-12.124065825621074,23.0,22.0,13.97,10970.0568,28.955999999999996,45.72,1110.5391458256213,,7,-0.14285714285714285,1565.1552571428572,2.3948571428571435,
1886,1727,2015,2022,14546.369688,12082.019016,14546.369688,14509.770513988151,-36.599174011849755,,,,2984.9064,,,46.599174011849755,,7,,,,
1891,1728,2015,2022,14559.19872,12083.661888,14559.19872,14516.109970599302,-43.08874940069836,,14.0,,12306.9096,,93.98,53.08874940069836,,7,,,,
1885,1729,2015,2022,14515.712904000002,12084.3321432,14515.712904000002,14516.774797623597,1.0618936235950969,18.0,20.0,14.985999999999999,12306.9096,36.068,99.05999999999999,1238.848453623595,,7,0.2857142857142857,1755.9890857142857,8.998857142857142,
1890,1731,2015,2022,14547.625464,12095.6219352,14547.625464,14527.973157323426,-19.65230667657488,,14.0,,12306.9096,,43.18,29.787306676574882,,7,,,,
1888,1732,2015,2022,14546.948808000001,12095.753913600001,14546.948808000001,14528.104066873913,-18.844741126087683,,22.0,73.406,12306.9096,283.71799999999996,210.82,1259.529901126088,,7,,1747.6433714285715,-10.413999999999996,
1882,1733,2015,2022,14515.694616,12102.7079256,14515.694616,14540.221658004226,24.527042004225223,13.0,27.0,10.921999999999999,12259.9704,33.019999999999996,60.959999999999994,1266.4458820042253,,7,2.0,1749.864057142857,3.991428571428571,
1893,1738,2015,2022,14591.480088,12108.183048,14591.480088,14543.236698184224,-48.24338981577603,,,,12259.9704,,,58.24338981577603,,7,,,,
1892,1739,2015,2022,14563.368384000001,12114.318976800001,14563.368384000001,14546.61563120563,-16.75275279437119,10.0,,19.049999999999997,12259.9704,45.974,,1250.8447927943714,,7,,1748.7029142857143,,
1881,1740,2015,2022,14515.658040000002,12114.3890808,14515.658040000002,14546.654236073491,30.996196073489045,26.0,,48.513999999999996,12259.9704,122.93599999999999,,1262.1418360734892,,7,,1744.4937714285716,,
1894,1784,2015,2022,14811.749904000002,12278.4300024,14811.749904000002,14763.953624531068,-47.79627946893379,,,,12195.9624,,,57.79627946893379,,7,,,,
1898,1785,2015,2022,14817.36432,12292.673916,14817.36432,14783.177952000002,-34.186367999998765,,,,12258.1416,,,44.186367999998765,,7,,,,
1899,1786,2015,2022,14829.221040000002,12295.7469096,14829.221040000002,14790.628934659539,-38.592105340463604,,15.0,,12258.1416,,25.4,48.592105340463604,,7,,,,
1900,1787,2015,2022,14835.204264,12326.617968000002,14835.204264,14811.267611800331,-23.93665219966897,,17.0,,12199.9248,,25.4,33.93665219966897,,7,,,,
1895,1792,2015,2022,14815.505040000002,12402.5128632,14815.505040000002,14839.232211827952,23.72717182794986,12.0,,36.068,12238.024800000001,44.958,,1253.9228518279501,,7,,1743.136685714286,,
1901,1793,2015,2022,14897.706552,12425.595976800001,14897.706552,14859.043292648592,-38.66325935140776,,,,12242.901600000001,,,48.66325935140776,,7,,,,
1906,1798,2015,2022,14915.384952,12445.6859544,14915.384952,14883.74922928941,-31.635722710590926,,,288.79799999999994,2591.1048,141.986,,271.86640271059093,,7,,328.9009714285715,,
1902,1799,2015,2022,14899.282368000002,12451.6929528,14899.282368000002,14897.531978611873,-1.7503893881294061,59.0,,69.85,3204.972,60.706,,325.26258938812947,,7,,447.87457142857147,,
1904,1815,2015,2022,14899.312848000001,12487.082976000002,14899.312848000001,14935.767276106333,36.45442810633176,43.0,,48.767999999999994,8977.884,34.036,,939.3660281063318,,7,,1275.588,,
1907,1816,2015,2022,14988.110231999999,12523.0960104,14988.110231999999,14974.034705856138,-14.07552614386077,,20.0,494.284,12191.0856,177.292,261.62,1202.218486143861,,7,,1670.9716571428573,12.046857142857144,
1908,1966,2015,2022,15291.322224,12723.331932,15291.322224,15241.41811447381,-49.90410952618913,10.0,22.0,30.987999999999996,12181.0272,22.098,111.76,1286.1742295261893,,7,1.7142857142857142,1735.719885714286,12.808857142857144,
1909,1974,2015,2022,15291.322224,12724.4639592,15291.322224,15242.553512741522,-48.7687112584772,23.0,,18.034,12181.0272,35.05199999999999,,1275.0680312584773,,7,,1737.5704571428573,,
1910,2122,2015,2022,15315.181968000003,12747.2818968,15315.181968000003,15265.29718313604,-49.88478486396343,11.0,30.0,28.955999999999996,12248.997599999999,48.00599999999999,121.91999999999999,1298.3453448639634,,7,2.7142857142857144,1745.7202285714284,10.559142857142856,
1912,2123,2015,2022,15315.249024,12747.519031200001,15315.249024,15265.533863176452,-49.71516082354901,22.0,16.0,18.034,12248.997599999999,38.099999999999994,55.88,1280.724520823549,,7,-0.8571428571428571,1747.2805142857142,2.5400000000000014,
1914,2125,2015,2022,15317.553312000002,12750.3460512,15317.553312000002,15270.969744202244,-46.583567797757496,,15.0,,4087.0632,,71.11999999999999,56.583567797757496,,7,,,,
1911,2126,2015,2022,15315.239880000001,12750.8889,15315.239880000001,15272.592339466923,-42.64754053307843,18.0,17.0,20.066,4087.0632,64.008,83.82,452.4484605330785,,7,-0.14285714285714285,580.9996,2.830285714285714,
1924,2127,2015,2022,15322.256376000001,12751.0220976,15322.256376000001,15272.990472050107,-49.26590394989398,10.0,16.0,30.987999999999996,4087.0632,40.894,48.26,461.690023949894,,7,0.8571428571428571,579.4393142857143,1.0522857142857143,
1915,2128,2015,2022,15319.123032,12751.0379472,15319.123032,15273.037847094332,-46.08518490566712,13.0,23.0,17.018,4087.0632,64.008,45.72,465.17350490566713,,7,1.4285714285714286,581.4350285714286,-2.612571428571428,
1941,2129,2015,2022,15323.563968000002,12751.3189728,15323.563968000002,15273.877843070768,-49.68612492923421,16.0,15.0,33.019999999999996,4087.0632,40.894,48.26,456.89204492923426,,7,-0.14285714285714285,579.1490285714286,1.0522857142857143,
1948,2131,2015,2022,15324.127848000002,12751.5131304,15324.127848000002,15274.458187362514,-49.66966063748805,,15.0,,4087.0632,,45.72,59.66966063748805,,7,,,,
1945,2132,2015,2022,15323.944968000002,12751.764895200002,15323.944968000002,15275.210721718846,-48.73424628115572,18.0,15.0,30.987999999999996,4087.0632,38.862,25.4,458.80296628115576,,7,-0.42857142857142855,579.4393142857143,-1.9231428571428577,
1939,2143,2015,2022,15323.365848000001,12760.0460064,15323.365848000001,15289.556649405406,-33.80919859459573,,,,8210.0928,,,43.80919859459573,,7,,,,
1954,2208,2015,2022,15369.491232,12834.4059288,15369.491232,15348.250431697285,-21.240800302715797,,20.0,,12266.980800000001,,99.05999999999999,31.240800302715797,,7,,,,
1955,2215,2015,2022,15384.935448000002,12878.762863200001,15384.935448000002,15391.882021103733,6.9465731037307705,13.0,,12.953999999999999,12291.060000000001,36.068,,1244.757173103731,,7,,1754.015142857143,,
1960,2220,2015,2022,15527.255712000002,13036.388964000002,15527.255712000002,15572.03221445942,44.776502459417316,,12.0,,12238.024800000001,,33.019999999999996,54.776502459417316,,7,,,,
1959,2221,2015,2022,15526.649159999999,13037.799883200001,15526.649159999999,15573.440287293071,46.79112729307235,,12.0,,12238.024800000001,,48.26,56.79112729307235,,7,,,,
1962,2222,2015,2022,15606.967008,13038.3360264,15606.967008,15573.975348886157,-32.991659113842616,14.0,12.0,8.889999999999999,12238.024800000001,16.002,43.18,1260.7629391138428,,7,-0.2857142857142857,1747.0192571428574,3.8825714285714286,
1971,2223,2015,2022,15628.958328,13046.5199064,15628.958328,15582.165064130035,-46.79326386996581,,15.0,,12170.054399999999,,27.94,56.79326386996581,,7,,,,
1963,2224,2015,2022,15627.464808,13046.750030400002,15627.464808,15582.396467621322,-45.06834037867884,22.0,,32.004,12170.054399999999,133.60399999999998,,1268.8733803786788,,7,,1734.0071999999998,,
1967,2225,2015,2022,15627.638544000001,13049.847103200002,15627.638544000001,15585.51076017091,-42.12778382909164,12.0,14.0,13.97,12170.054399999999,19.049999999999997,53.339999999999996,1263.4602238290918,,7,0.2857142857142857,1736.5834857142856,4.898571428571429,
1972,2226,2015,2022,15636.197328,13052.510140800001,15636.197328,15588.188604281308,-48.008723718692636,,13.0,,12170.054399999999,,63.5,58.008723718692636,,7,,,,
1973,2228,2015,2022,15642.323808000001,13122.267888,15642.323808000001,15635.760335823903,-6.563472176098003,,16.0,,12213.031200000001,,88.89999999999999,16.563472176098003,,7,,,,
1974,2230,2015,2022,15731.6424,13185.755899200001,15731.6424,15686.125466298574,-45.51693370142675,,,,8994.038400000001,,,55.51693370142675,,7,,,,
1977,2243,2015,2022,15740.673624,13240.128866400002,15740.673624,15747.478056150674,6.804432150674984,10.0,,21.081999999999997,12284.049600000002,32.004,,1243.1011921506752,,7,,1751.8525142857145,,
1979,2246,2015,2022,15841.815408,13293.4990416,15841.815408,15802.227984000026,-39.58742399997391,10.0,,12.953999999999999,12283.1352,23.875999999999998,,1266.710543999974,,7,,1752.8830285714287,,
1980,2259,2015,2022,15926.369976000002,13353.362066400001,15926.369976000002,15879.060905797593,-47.3090702024092,15.0,17.0,52.06999999999999,12305.995200000001,57.91199999999999,30.479999999999997,1277.5997902024092,,7,0.2857142857142857,1750.5607428571432,-3.918857142857142,
1981,2260,2015,2022,15926.373024,13353.4888632,15926.373024,15879.18671646307,-47.186307536931054,12.0,13.0,50.038,12305.995200000001,24.892,25.4,1273.8378275369312,,7,0.14285714285714285,1750.8510285714287,0.07257142857142844,
1982,2509,2015,2022,16177.296576000002,13586.014077599999,16177.296576000002,16140.056112000004,-37.24046399999861,,,,12205.1064,,,47.24046399999861,,7,,,,
1984,2511,2015,2022,16213.482431999999,13607.0870352,16213.482431999999,16188.872880000003,-24.609551999996256,10.0,,23.875999999999998,12192.914400000001,70.10399999999998,,1241.7583919999963,,7,,1738.4340571428572,,
1986,2513,2015,2022,16225.808544000001,13608.956983200002,16225.808544000001,16213.238591999994,-12.569952000007106,13.0,,12.953999999999999,12192.914400000001,18.034,,1230.8609920000074,,7,,1739.994342857143,,
1987,2517,2015,2022,16234.9434,13629.167052,16234.9434,16277.442364566983,42.49896456698298,,17.0,459.486,7050.9384,141.986,48.26,721.066804566983,,7,,941.6360571428571,-13.38942857142857,
1990,2518,2015,2022,16249.829832,13629.424912800001,16249.829832,16277.88801687252,28.05818487252145,10.0,14.0,12.953999999999999,7050.9384,16.002,43.18,738.5944248725215,,7,0.5714285714285714,1005.4263428571429,3.8825714285714286,
1989,2520,2015,2022,16238.293152,13633.6241424,16238.293152,16285.145406722864,46.85225472286402,10.0,15.0,16.002,7050.9384,27.94,68.58,759.634894722864,,7,0.7142857142857143,1004.9909142857142,5.805714285714286,
1991,2625,2015,2022,16405.552152,13707.7548552,16405.552152,16357.284772131008,-48.267379868992066,15.0,22.0,16.002,12274.9056,32.004,60.959999999999994,1284.1933398689923,,7,1.0,1751.271942857143,4.136571428571428,
1992,2712,2015,2022,16512.90576,13809.3471336,16512.90576,16463.237381129205,-49.668378870796005,,10.0,,6772.960800000001,,86.36,59.668378870796005,,7,,,,
1994,2736,2015,2022,16531.364448,13836.524016,16531.364448,16498.302677975622,-33.06177002437835,,10.0,,12302.9472,,68.58,43.06177002437835,,7,,,,
1993,2737,2015,2022,16531.26996,13842.5761248,16531.26996,16504.35633297664,-26.913627023361187,,,,12213.945600000001,,,36.91362702336119,,7,,,,
1995,2738,2015,2022,16532.053296,13860.723002400002,16532.053296,16514.72879754671,-17.32449845328665,,54.0,,12259.056,,124.46000000000001,27.32449845328665,,7,,,,
1996,2739,2015,2022,16534.601424,13860.865039200002,16534.601424,16514.77700607345,-19.82441792654936,,15.0,,12259.056,,88.89999999999999,29.82441792654936,,7,,,,
1997,2741,2015,2022,16536.716736000002,13861.158866400001,16536.716736000002,16514.88063792883,-21.836098071173183,,12.0,,12196.8768,,137.16,31.836098071173183,,7,,,,
1998,2742,2015,2022,16536.914856,13903.473031200001,16536.914856,16547.665149199227,10.750293199227599,,,,12273.0768,,,20.7502931992276,,7,,,,
2001,2745,2015,2022,16568.751216,13938.426885600002,16568.751216,16592.004842341525,23.25362634152407,,11.0,,12209.0688,,73.66,33.25362634152407,,7,,,,
2000,2746,2015,2022,16568.245248000003,13957.019076000002,16568.245248000003,16614.560553364507,46.31530536450373,,13.0,,12213.945600000001,,78.74,56.31530536450373,,7,,,,
2008,2752,2015,2022,16649.849352,13976.226048,16649.849352,16638.13601035579,-11.71334164421205,,25.0,,12194.133600000001,,147.32,21.91834164421205,,7,,,,
2010,2756,2015,2022,16650.556488,13976.2848744,16650.556488,16638.19520876767,-12.361279232329252,,17.0,,12194.133600000001,,93.98,22.58127923232925,,7,,,,
2009,2766,2015,2022,16650.431520000002,13995.6619248,16650.431520000002,16659.437766000003,9.006246000000829,21.0,19.0,13.97,7741.92,72.898,43.18,786.983046000001,,7,-0.2857142857142857,1103.992857142857,-4.245428571428571,
2011,2932,2015,2022,16895.725416,14168.897138400001,16895.725416,16853.509641385244,-42.21577461475681,,14.0,,12167.0064,,27.94,52.21577461475681,,7,,,,
2013,2970,2015,2022,16976.244432,14242.7791344,16976.244432,16936.101223731188,-40.14320826881158,18.0,12.0,9.906,12256.008000000002,22.098,96.52,1278.4906082688117,,7,-0.8571428571428571,1749.443142857143,10.631714285714285,
2014,2971,2015,2022,16993.935024,14251.732939200001,16993.935024,16948.85860309219,-45.076420907807915,,,,6608.978400000001,,,55.076420907807915,,7,,,,
2012,2972,2015,2022,16963.20204,14262.276885600002,16963.20204,16961.15207472229,-2.049965277710726,11.0,,8.889999999999999,12273.991199999999,16.002,,1238.5600852777106,,7,,1752.1573142857142,,
2018,3042,2015,2022,17215.143624,14438.353140000001,17215.143624,17165.670246741494,-49.473377258505934,11.0,,40.132,12253.8744,74.93,,1280.847617258506,,7,,1744.820342857143,,
2015,3049,2015,2022,17214.63156,14440.8369552,17214.63156,17168.144176109854,-46.48738389014761,15.0,11.0,16.002,12253.8744,49.022,15.239999999999998,1277.8478238901478,,7,-0.5714285714285714,1748.2674857142858,-4.826,
2017,3052,2015,2022,17215.137528,14441.4358872,17215.137528,17168.740724300893,-46.396803699106385,11.0,11.0,23.114,12253.8744,166.11599999999999,17.779999999999998,1284.5914436991065,,7,0.0,1747.2514857142858,-21.19085714285714,
2016,3058,2015,2022,17214.637656000003,14453.100888,17214.637656000003,17178.07564367424,-36.562012325761316,13.0,13.0,13.97,8638.032000000001,36.068,137.16,909.2424123257615,,7,0.0,1232.0088571428573,14.441714285714285,
2022,3108,2015,2022,17286.302232,14505.3180048,17286.302232,17245.133739484118,-41.168492515880644,12.0,19.0,18.034,12227.052,43.942,78.74,1272.8300925158808,,7,1.0,1744.1454285714285,4.971142857142857,
2019,3109,2015,2022,17285.707872,14505.5749512,17285.707872,17245.390186312376,-40.31768568762345,12.0,15.0,22.098,12227.052,40.132,106.67999999999999,1270.6478856876236,,7,0.42857142857142855,1743.5648571428571,9.506857142857143,
2021,3111,2015,2022,17286.247368,14505.8520144,17286.247368,17245.573575757757,-40.67379224224351,10.0,15.0,10.921999999999999,12199.9248,29.971999999999998,88.89999999999999,1270.6868722422437,,7,0.7142857142857143,1741.2861142857143,8.418285714285714,
2029,3112,2015,2022,17295.589488,14548.816012800002,17295.589488,17283.087271016277,-12.502216983724793,,13.0,,12266.980800000001,,25.4,22.502216983724793,,7,,,,
2025,3115,2015,2022,17286.558264,14562.767013600002,17286.558264,17293.723058180054,7.1647941800547414,15.0,13.0,21.081999999999997,12053.0112,40.894,76.19999999999999,1216.1333141800549,,7,-0.2857142857142857,1718.8470285714286,5.043714285714285,
2031,3118,2015,2022,17315.508168,14579.6529336,17315.508168,17309.0927777925,-6.415390207501332,10.0,,23.875999999999998,6753.1488,41.91,,689.3426702075013,,7,,961.3246857142857,,
2030,3119,2015,2022,17315.50512,14579.888848800001,17315.50512,17309.525024605082,-5.980095394919772,10.0,,16.002,6753.1488,21.081999999999997,,689.6947753949198,,7,,962.4495428571428,,
2036,3120,2015,2022,17333.366400000003,14580.2780784,17333.366400000003,17310.238176000003,-23.128224000000046,12.0,,54.102,11039.856,58.92799999999999,283.71799999999996,1154.387624,,7,,1569.3934285714283,32.11285714285714,
2034,3121,2015,2022,17328.239664,14580.6389616,17328.239664,17310.411941958257,-17.827722041743982,11.0,,38.099999999999994,11039.856,45.974,,1128.003322041744,,7,,1571.6794285714284,,
